"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"04.06.2018","16.476","16.505","16.565","16.505","77.13K","-0.16%"
"31.05.2018","16.503","16.570","16.600","16.570","72.77K","-0.51%"
"30.05.2018","16.587","16.485","16.660","16.415","74.06K","1.31%"
"29.05.2018","16.373","16.530","16.530","16.310","65.13K","-1.88%"
"24.05.2018","16.687","16.475","16.715","16.420","72.71K","1.72%"
"23.05.2018","16.405","16.555","16.600","16.330","91.02K","-1.03%"
"22.05.2018","16.575","16.530","16.700","16.465","89.46K","0.33%"
"21.05.2018","16.520","16.430","16.535","16.280","73.53K","0.24%"
"17.05.2018","16.481","16.385","16.505","16.335","44.05K","0.67%"
"16.05.2018","16.371","16.285","16.435","16.190","65.79K","0.63%"
"15.05.2018","16.269","16.540","16.565","16.205","63.08K","-2.26%"
"14.05.2018","16.645","16.700","16.760","16.515","94.15K","-0.68%"
"10.05.2018","16.759","16.520","16.790","16.500","58.62K","1.33%"
"09.05.2018","16.539","16.510","16.655","16.375","86.18K","0.41%"
"08.05.2018","16.472","16.505","16.550","16.335","73.20K","-0.14%"
"07.05.2018","16.495","16.550","16.600","16.430","76.50K","0.29%"
"03.05.2018","16.447","16.405","16.620","16.385","47.81K","0.44%"
"02.05.2018","16.375","16.190","16.565","16.175","68.26K","1.54%"
"01.05.2018","16.127","16.345","16.370","16.070","100.22K","-1.67%"
"30.04.2018","16.401","16.555","16.580","16.225","83.17K","-0.80%"
"26.04.2018","16.533","16.575","16.620","16.425","65.08K","-0.04%"
"25.04.2018","16.539","16.720","16.745","16.520","69.51K","-1.22%"
"24.04.2018","16.744","16.655","16.755","16.580","81.37K","0.72%"
"23.04.2018","16.624","17.135","17.135","16.640","119.14K","-3.74%"
"19.04.2018","17.269","17.235","17.385","17.130","95.70K","-0.10%"
"18.04.2018","17.286","16.810","17.300","16.810","141.09K","2.79%"
"17.04.2018","16.817","16.705","16.825","16.630","176.55K","0.65%"
"16.04.2018","16.708","16.660","16.800","16.640","89.71K","1.19%"
"12.04.2018","16.511","16.720","16.720","16.480","65.17K","-1.76%"
"11.04.2018","16.806","16.625","16.915","16.610","106.20K","1.06%"
"10.04.2018","16.630","16.500","16.640","16.500","141.79K","0.38%"
"09.04.2018","16.567","16.435","16.525","16.360","93.60K","1.08%"
"05.04.2018","16.390","16.340","16.375","16.270","84.72K","0.65%"
"04.04.2018","16.284","16.450","16.490","16.260","76.78K","-0.92%"
"03.04.2018","16.436","16.575","16.575","16.450","100.82K","-1.68%"
"02.04.2018","16.716","16.700","16.700","16.660","87.05K","2.57%"
"28.03.2018","16.297","16.615","16.640","16.315","76.95K","-1.48%"
"27.03.2018","16.541","16.690","16.810","16.465","95.08K","-0.86%"
"26.03.2018","16.684","16.560","16.795","16.525","98.53K","1.81%"
"22.03.2018","16.387","16.565","16.610","16.330","98.38K","-0.19%"
"21.03.2018","16.419","16.165","16.665","16.155","81.21K","1.45%"
"20.03.2018","16.185","16.310","16.340","16.100","111.65K","-0.86%"
"19.03.2018","16.325","16.305","16.345","16.200","69.86K","-0.59%"
"15.03.2018","16.422","16.530","16.580","16.370","73.37K","-0.70%"
"14.03.2018","16.537","16.595","16.670","16.515","71.44K","-0.54%"
"13.03.2018","16.627","16.535","16.690","16.465","59.93K","0.55%"
"12.03.2018","16.536","16.605","16.635","16.430","70.99K","0.22%"
"08.03.2018","16.500","16.505","16.575","16.430","91.56K","0.04%"
"07.03.2018","16.494","16.810","16.890","16.435","67.64K","-1.73%"
"06.03.2018","16.784","16.420","16.895","16.410","93.85K","2.27%"
"05.03.2018","16.412","16.530","16.620","16.370","99.50K","0.84%"
"01.03.2018","16.276","16.430","16.565","16.160","73.63K","-0.80%"
"28.02.2018","16.407","16.440","16.520","16.360","100.44K","-0.16%"
"27.02.2018","16.434","16.665","16.720","16.340","58.94K","-0.93%"
"26.02.2018","16.588","16.510","16.745","16.480","102.32K","-0.16%"
"22.02.2018","16.614","16.470","16.660","16.400","55.04K","-0.20%"
"21.02.2018","16.647","16.450","16.750","16.400","78.53K","1.03%"
"20.02.2018","16.478","16.675","16.685","16.435","91.97K","-2.16%"
"15.02.2018","16.842","16.920","16.965","16.665","79.07K","-0.48%"
"14.02.2018","16.923","16.570","16.910","16.430","81.01K","2.11%"
"13.02.2018","16.573","16.565","16.680","16.530","105.02K","-0.25%"
"12.02.2018","16.615","16.355","16.605","16.355","72.46K","1.38%"
"08.02.2018","16.389","16.325","16.450","16.290","90.66K","0.63%"
"07.02.2018","16.286","16.680","16.680","16.315","99.84K","-2.06%"
"06.02.2018","16.628","16.765","16.965","16.630","118.22K","-0.54%"
"05.02.2018","16.718","16.605","16.905","16.605","100.24K","-2.80%"
"01.02.2018","17.199","17.365","17.365","17.170","135.34K","-0.49%"
"31.01.2018","17.284","17.200","17.460","17.155","87.76K","1.07%"
"30.01.2018","17.101","17.235","17.395","17.135","102.77K","-0.15%"
"29.01.2018","17.127","17.420","17.470","17.085","82.04K","-2.77%"
"25.01.2018","17.615","17.555","17.705","17.125","81.60K","0.72%"
"24.01.2018","17.489","17.040","17.625","16.985","132.61K","3.41%"
"23.01.2018","16.913","16.990","17.090","16.735","122.20K","-0.45%"
"22.01.2018","16.989","17.045","17.105","16.945","89.80K","0.21%"
"18.01.2018","16.954","16.990","17.140","16.915","59.28K","-1.23%"
"17.01.2018","17.166","17.210","17.310","16.980","91.13K","-0.13%"
"16.01.2018","17.189","17.235","17.450","16.800","101.59K","1.31%"
"11.01.2018","16.966","17.000","17.065","16.880","117.34K","-0.41%"
"10.01.2018","17.035","16.985","17.220","16.930","111.34K","0.15%"
"09.01.2018","17.010","17.160","17.170","16.945","112.06K","-0.78%"
"08.01.2018","17.144","17.270","17.300","17.065","93.76K","-0.72%"
"04.01.2018","17.269","17.155","17.320","17.025","85.39K","0.01%"
"03.01.2018","17.267","17.225","17.285","17.065","96.73K","0.35%"
"02.01.2018","17.206","17.035","17.250","16.985","91.81K","1.67%"
"28.12.2017","16.923","16.745","16.930","16.710","74.52K","1.21%"
"27.12.2017","16.720","16.620","16.740","16.620","63.44K","0.89%"
"26.12.2017","16.573","16.360","16.620","16.360","58.14K","2.27%"
"21.12.2017","16.205","16.210","16.210","16.150","52.82K","-0.19%"
"20.12.2017","16.236","16.170","16.230","16.170","46.18K","0.73%"
"19.12.2017","16.118","16.150","16.180","16.145","57.40K","-0.31%"
"18.12.2017","16.168","16.130","16.170","16.130","55.05K","1.67%"
"14.12.2017","15.903","16.035","16.055","15.820","59.07K","0.44%"
"13.12.2017","15.834","15.715","16.080","15.715","72.92K","1.31%"
"12.12.2017","15.630","15.635","15.715","15.635","84.81K","-0.75%"
"11.12.2017","15.748","15.820","15.840","15.690","64.63K","-0.03%"
"07.12.2017","15.753","15.965","15.965","15.630","75.62K","-1.04%"
"06.12.2017","15.918","16.090","16.095","15.940","76.25K","-0.71%"
"05.12.2017","16.032","16.345","16.345","16.055","71.28K","-1.87%"
"04.12.2017","16.338","16.370","16.455","16.265","85.98K","-0.65%"
"30.11.2017","16.445","16.595","16.595","16.255","99.98K","-0.49%"
"29.11.2017","16.526","16.920","16.965","16.555","93.59K","-1.95%"
"28.11.2017","16.854","17.060","17.110","16.775","112.60K","-1.15%"
"27.11.2017","17.050","17.040","17.180","17.010","96.96K","-0.55%"
"22.11.2017","17.145","17.000","17.170","16.975","88.82K","0.89%"
"21.11.2017","16.994","16.935","17.060","16.930","84.42K","0.71%"
"20.11.2017","16.874","17.320","17.325","16.875","81.66K","-1.34%"
"16.11.2017","17.104","17.025","17.130","16.995","101.84K","0.59%"
"15.11.2017","17.003","17.085","17.220","16.990","74.47K","-0.60%"
"14.11.2017","17.105","16.945","17.105","16.945","103.79K","0.15%"
"13.11.2017","17.079","16.940","17.100","16.895","74.76K","0.42%"
"09.11.2017","17.007","17.090","17.165","16.980","92.24K","-0.96%"
"08.11.2017","17.171","17.010","17.260","17.010","101.13K","1.17%"
"07.11.2017","16.973","17.230","17.230","16.985","91.20K","-1.71%"
"06.11.2017","17.268","16.855","17.295","16.855","94.39K","0.57%"
"02.11.2017","17.170","17.250","17.280","17.105","106.70K","-0.23%"
"01.11.2017","17.209","16.735","17.220","16.705","103.69K","2.89%"
"31.10.2017","16.726","16.865","16.910","16.705","122.16K","-0.91%"
"30.10.2017","16.880","16.900","16.925","16.745","70.53K","0.41%"
"26.10.2017","16.811","16.960","17.045","16.755","104.87K","-0.67%"
"25.10.2017","16.925","16.960","17.050","16.810","90.88K","-0.24%"
"24.10.2017","16.966","17.100","17.170","16.890","92.34K","-0.64%"
"23.10.2017","17.075","17.035","17.130","16.870","86.62K","-1.04%"
"19.10.2017","17.255","17.015","17.315","16.930","98.34K","1.52%"
"18.10.2017","16.997","17.045","17.120","16.920","107.47K","-0.26%"
"17.10.2017","17.041","17.260","17.280","16.985","69.76K","-1.89%"
"16.10.2017","17.369","17.425","17.495","17.135","89.38K","0.60%"
"12.10.2017","17.266","17.190","17.290","17.135","78.07K","0.78%"
"11.10.2017","17.133","17.150","17.265","17.085","59.84K","-0.43%"
"10.10.2017","17.207","16.990","17.280","16.960","65.77K","1.39%"
"09.10.2017","16.971","16.850","17.030","16.765","89.44K","2.00%"
"05.10.2017","16.638","16.620","16.770","16.590","104.60K","0.08%"
"04.10.2017","16.624","16.665","16.920","16.555","53.46K","-0.16%"
"03.10.2017","16.650","16.605","16.690","16.570","72.04K","-0.02%"
"02.10.2017","16.654","16.670","16.750","16.565","48.23K","-1.15%"
"28.09.2017","16.847","16.780","16.925","16.705","71.45K","0.32%"
"27.09.2017","16.793","16.840","16.875","16.730","68.13K","-0.33%"
"26.09.2017","16.849","17.205","17.205","16.775","84.70K","-1.54%"
"25.09.2017","17.113","16.965","17.175","16.850","88.63K","0.75%"
"21.09.2017","16.985","17.100","17.100","16.870","53.77K","-1.83%"
"20.09.2017","17.301","17.325","17.330","17.035","87.13K","0.31%"
"19.09.2017","17.247","17.150","17.335","17.150","81.01K","0.72%"
"18.09.2017","17.124","17.600","17.600","17.120","69.53K","-3.74%"
"14.09.2017","17.789","17.845","17.865","17.660","74.83K","-0.44%"
"13.09.2017","17.867","17.970","18.125","17.725","85.70K","-0.13%"
"12.09.2017","17.890","17.885","17.975","17.785","81.84K","-0.07%"
"11.09.2017","17.902","17.920","17.990","17.770","62.46K","-1.18%"
"07.09.2017","18.116","17.950","18.225","17.865","85.95K","1.15%"
"06.09.2017","17.910","17.980","18.070","17.885","89.91K","-0.17%"
"05.09.2017","17.941","17.880","18.090","17.835","72.63K","2.08%"
"31.08.2017","17.575","17.510","17.695","17.340","81.51K","0.41%"
"30.08.2017","17.503","17.440","17.555","17.370","88.59K","-0.07%"
"29.08.2017","17.516","17.610","17.755","17.345","84.98K","-0.07%"
"28.08.2017","17.529","17.100","17.565","17.100","115.11K","2.83%"
"24.08.2017","17.046","17.175","17.180","16.895","117.11K","-0.47%"
"23.08.2017","17.126","17.065","17.185","16.990","109.37K","0.39%"
"22.08.2017","17.060","17.090","17.185","16.945","80.19K","-0.21%"
"21.08.2017","17.096","17.000","17.205","16.920","88.51K","-0.26%"
"17.08.2017","17.140","17.125","17.130","17.125","113.50K","0.67%"
"16.08.2017","17.026","16.725","17.220","16.700","98.94K","1.34%"
"15.08.2017","16.801","17.100","17.100","16.645","99.91K","-2.37%"
"14.08.2017","17.208","17.225","17.305","17.010","98.50K","0.33%"
"10.08.2017","17.152","17.025","17.325","16.940","94.48K","1.20%"
"09.08.2017","16.948","16.520","17.030","16.520","105.22K","2.87%"
"08.08.2017","16.475","16.335","16.545","16.300","106.93K","0.83%"
"07.08.2017","16.339","16.345","16.365","16.190","79.11K","-2.31%"
"03.08.2017","16.725","16.675","16.770","16.520","97.42K","-0.62%"
"02.08.2017","16.830","16.790","17.000","16.555","57.97K","-0.19%"
"01.08.2017","16.862","16.910","16.935","16.690","77.87K","-0.13%"
"31.07.2017","16.884","16.840","16.965","16.770","61.89K","1.28%"
"27.07.2017","16.670","16.725","16.905","16.645","49.95K","0.69%"
"26.07.2017","16.556","16.570","16.775","16.390","69.33K","0.28%"
"25.07.2017","16.510","16.425","16.550","16.210","67.14K","0.60%"
"24.07.2017","16.411","16.480","16.490","16.380","76.17K","0.40%"
"20.07.2017","16.345","16.250","16.395","16.110","59.69K","0.29%"
"19.07.2017","16.297","16.265","16.345","16.125","84.81K","0.18%"
"18.07.2017","16.268","16.080","16.310","16.060","81.90K","1.05%"
"17.07.2017","16.099","15.990","16.170","15.935","91.04K","2.60%"
"13.07.2017","15.691","15.875","15.955","15.660","92.37K","-1.23%"
"12.07.2017","15.887","15.810","15.995","15.710","76.09K","0.90%"
"11.07.2017","15.745","15.640","15.830","15.425","96.48K","0.74%"
"10.07.2017","15.629","15.580","15.705","15.145","96.43K","-2.21%"
"06.07.2017","15.983","16.055","16.080","15.910","156.69K","0.55%"
"05.07.2017","15.896","16.135","16.190","15.850","68.31K","-1.22%"
"03.07.2017","16.092","16.635","16.645","16.075","138.59K","-3.37%"
"29.06.2017","16.654","16.835","16.915","16.615","71.27K","-0.63%"
"28.06.2017","16.759","16.680","16.850","16.680","97.14K","0.89%"
"27.06.2017","16.611","16.585","16.735","16.530","76.36K","0.12%"
"26.06.2017","16.591","16.725","16.725","16.280","89.74K","0.31%"
"22.06.2017","16.540","16.455","16.665","16.455","75.64K","0.84%"
"21.06.2017","16.403","16.490","16.495","16.330","92.15K","-0.26%"
"20.06.2017","16.446","16.540","16.620","16.390","84.04K","-0.52%"
"19.06.2017","16.532","16.680","16.685","16.500","80.76K","-1.28%"
"15.06.2017","16.747","17.025","17.025","16.670","68.24K","-2.46%"
"14.06.2017","17.170","16.935","17.330","16.920","101.17K","2.20%"
"13.06.2017","16.801","16.850","16.850","16.745","127.36K","-1.05%"
"12.06.2017","16.979","17.180","17.180","16.960","97.81K","-2.70%"
"08.06.2017","17.450","17.665","17.665","17.395","70.49K","-1.17%"
"07.06.2017","17.656","17.720","17.720","17.580","86.64K","-0.51%"
"06.06.2017","17.746","17.690","17.725","17.690","67.36K","0.73%"
"05.06.2017","17.617","17.580","17.600","17.580","75.07K","1.50%"
"01.06.2017","17.356","17.390","17.430","17.060","104.15K","-0.72%"
"31.05.2017","17.481","17.435","17.495","17.300","88.52K","-0.12%"
"30.05.2017","17.502","17.425","17.540","17.280","73.26K","1.37%"
"25.05.2017","17.266","17.290","17.325","17.200","67.81K","0.45%"
"24.05.2017","17.189","17.120","17.295","16.970","57.92K","-0.12%"
"23.05.2017","17.210","17.230","17.360","17.110","82.16K","-0.30%"
"22.05.2017","17.262","16.930","17.270","16.915","92.73K","3.11%"
"18.05.2017","16.742","16.965","17.000","16.510","75.95K","-1.39%"
"17.05.2017","16.978","16.930","17.100","16.825","115.49K","0.95%"
"16.05.2017","16.818","16.695","16.930","16.695","121.34K","0.88%"
"15.05.2017","16.672","16.530","16.880","16.525","71.85K","2.07%"
"11.05.2017","16.334","16.250","16.460","16.250","59.66K","0.35%"
"10.05.2017","16.277","16.260","16.370","16.220","66.28K","0.87%"
"09.05.2017","16.136","16.295","16.365","16.125","78.42K","-1.18%"
"08.05.2017","16.328","16.325","16.520","16.320","71.19K","-0.27%"
"04.05.2017","16.373","16.550","16.660","16.300","88.65K","-1.46%"
"03.05.2017","16.616","16.920","16.965","16.485","103.60K","-1.69%"
"02.05.2017","16.902","16.960","17.070","16.875","90.35K","-0.07%"
"01.05.2017","16.913","17.300","17.350","16.890","63.43K","-2.84%"
"27.04.2017","17.408","17.600","17.600","17.355","65.78K","-0.13%"
"26.04.2017","17.431","17.650","17.695","17.355","96.19K","-1.29%"
"25.04.2017","17.659","17.990","18.050","17.590","102.00K","-1.52%"
"24.04.2017","17.932","18.035","18.035","17.625","107.04K","-0.92%"
"20.04.2017","18.098","18.220","18.295","17.920","97.31K","-0.78%"
"19.04.2017","18.240","18.375","18.395","18.165","118.56K","-0.60%"
"18.04.2017","18.350","18.500","18.510","18.145","74.70K","-1.29%"
"17.04.2017","18.590","18.650","18.725","18.450","114.19K","1.58%"
"12.04.2017","18.300","18.350","18.585","18.245","83.59K","0.25%"
"11.04.2017","18.254","17.950","18.345","17.910","77.03K","1.89%"
"10.04.2017","17.915","17.930","18.025","17.735","80.61K","-1.81%"
"06.04.2017","18.246","18.295","18.355","18.165","118.60K","0.32%"
"05.04.2017","18.187","18.320","18.325","18.145","50.60K","-0.74%"
"04.04.2017","18.323","18.305","18.430","18.210","74.38K","0.61%"
"03.04.2017","18.212","18.265","18.290","18.090","49.05K","0.03%"
"30.03.2017","18.206","18.250","18.315","18.070","53.64K","-0.25%"
"29.03.2017","18.252","18.205","18.275","18.055","63.77K","0.00%"
"28.03.2017","18.252","18.120","18.260","18.025","58.01K","0.80%"
"27.03.2017","18.108","17.805","18.150","17.780","72.06K","2.93%"
"23.03.2017","17.593","17.555","17.710","17.525","42.18K","0.09%"
"22.03.2017","17.578","17.565","17.605","17.460","51.80K","-0.03%"
"21.03.2017","17.583","17.445","17.620","17.340","42.98K","0.83%"
"20.03.2017","17.438","17.425","17.475","17.365","56.00K","0.62%"
"16.03.2017","17.330","17.345","17.585","17.255","39.67K","2.41%"
"15.03.2017","16.923","16.890","17.370","16.825","77.18K","0.00%"
"14.03.2017","16.923","16.985","17.065","16.875","72.91K","-0.29%"
"13.03.2017","16.972","17.050","17.160","16.965","48.42K","-0.38%"
"09.03.2017","17.036","17.255","17.310","16.955","75.85K","-1.51%"
"08.03.2017","17.298","17.520","17.570","17.240","67.23K","-1.36%"
"07.03.2017","17.536","17.800","17.820","17.495","59.44K","-1.33%"
"06.03.2017","17.773","17.990","17.995","17.735","55.27K","0.14%"
"02.03.2017","17.748","18.465","18.480","17.705","81.26K","-4.01%"
"01.03.2017","18.489","18.360","18.510","18.270","98.44K","0.11%"
"28.02.2017","18.469","18.315","18.510","18.280","77.48K","0.28%"
"27.02.2017","18.417","18.420","18.540","18.265","63.46K","1.66%"
"23.02.2017","18.117","18.000","18.210","17.925","75.36K","0.93%"
"22.02.2017","17.950","17.960","18.040","17.905","98.98K","-0.50%"
"21.02.2017","18.040","18.020","18.100","17.860","73.45K","-0.19%"
"16.02.2017","18.074","17.970","18.140","17.935","54.20K","0.62%"
"15.02.2017","17.963","17.955","17.990","17.755","73.03K","0.41%"
"14.02.2017","17.889","17.810","18.090","17.730","71.90K","0.38%"
"13.02.2017","17.821","17.940","18.015","17.755","78.31K","0.45%"
"09.02.2017","17.741","17.780","17.845","17.615","90.40K","0.20%"
"08.02.2017","17.705","17.700","17.875","17.620","65.79K","-0.29%"
"07.02.2017","17.756","17.740","17.795","17.560","66.25K","0.36%"
"06.02.2017","17.693","17.520","17.760","17.460","55.46K","1.51%"
"02.02.2017","17.429","17.565","17.745","17.415","65.77K","-0.12%"
"01.02.2017","17.450","17.570","17.665","17.360","63.07K","-0.53%"
"31.01.2017","17.543","17.130","17.635","17.105","66.31K","2.28%"
"30.01.2017","17.152","17.170","17.295","17.080","73.62K","1.79%"
"26.01.2017","16.850","17.010","17.050","16.680","64.59K","-0.77%"
"25.01.2017","16.980","17.110","17.130","16.780","53.18K","-1.19%"
"24.01.2017","17.185","17.250","17.310","17.025","63.42K","-0.01%"
"23.01.2017","17.186","17.120","17.285","17.075","51.74K","1.08%"
"19.01.2017","17.002","17.075","17.125","16.745","64.63K","-1.57%"
"18.01.2017","17.274","17.230","17.360","17.060","79.09K","0.73%"
"17.01.2017","17.148","16.845","17.245","16.805","59.04K","1.92%"
"12.01.2017","16.825","16.770","17.020","16.755","60.84K","-0.02%"
"11.01.2017","16.828","16.840","16.905","16.560","63.04K","-0.12%"
"10.01.2017","16.848","16.615","16.955","16.575","82.62K","0.99%"
"09.01.2017","16.683","16.520","16.735","16.455","69.88K","0.28%"
"05.01.2017","16.637","16.495","16.760","16.455","68.14K","0.51%"
